شناسه,نوع,"شناسه محصول","GTIN UPC، EAN یا ISBN",نام,"منتشر شده","ویژه است؟","قابلیت نمایش در کاتالوگ","توضیح کوتاه",توضیحات,"تاریخ شروع حراجی","تاریخ پایان حراجی","وضعیت مالیات","کلاس مالیاتی","در انبار؟",انبار,"میزان کمبود در انبار","پیش خرید فعال است؟","فروش به صورت تکی؟","وزن (کیلوگرم)","درازا (سانتیمتر)","پهنا (سانتیمتر)","بلندا (سانتیمتر)","اجازه ارسال نقد و بررسی کاربر امکان پذیر است؟","یادداشت خرید","قیمت فروش فوق‌العاده","قیمت اصلی",دسته‌ها,برچسب‌ها,"کلاس ارسال",تصاویر,"محدودیت دانلود","انقضای دانلود (روز)",مادر,"محصولات گروهی","بیش فروش ها","فروش مکمل","لینک خارجی","متن دکمه","موقعیت قرارگیری",برندها,"نام ویژگی 1","مقدار ویژگی 1","ویژگی 1 قابل مشاهده است","ویژگی سراسری 1","ویژگی پیشفرض 1","نام ویژگی 2","مقدار ویژگی 2","ویژگی 2 قابل مشاهده است","ویژگی سراسری 2","ویژگی پیشفرض 2","نام ویژگی 3","مقدار ویژگی 3","ویژگی 3 قابل مشاهده است","ویژگی سراسری 3","نام ویژگی 4","مقدار ویژگی 4","ویژگی 4 قابل مشاهده است","ویژگی سراسری 4","نام ویژگی 5","مقدار ویژگی 5","ویژگی 5 قابل مشاهده است","ویژگی سراسری 5","نام ویژگی 6","مقدار ویژگی 6","ویژگی 6 قابل مشاهده است","ویژگی سراسری 6"
26212,variation,SKU_08404,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4034000,,,,,,,SKU_08399,,,,,,5,,حجم,"100 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26213,variation,SKU_08405,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3035000,,,,,,,SKU_08399,,,,,,6,,حجم,"50 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26214,variation,SKU_08406,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1809000,,,,,,,SKU_08399,,,,,,7,,حجم,"30 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26215,variation,SKU_08407,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,983000,,,,,,,SKU_08399,,,,,,8,,حجم,"10 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26216,variation,SKU_08408,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5772000,,,,,,,SKU_08399,,,,,,9,,حجم,"100 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26217,variation,SKU_08409,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3490000,,,,,,,SKU_08399,,,,,,10,,حجم,"50 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26218,variation,SKU_08410,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2051000,,,,,,,SKU_08399,,,,,,11,,حجم,"30 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26219,variation,SKU_08411,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1089000,,,,,,,SKU_08399,,,,,,12,,حجم,"10 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26220,variation,SKU_08412,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2633000,,,,,,,SKU_08399,,,,,,13,,حجم,"30 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26221,variation,SKU_08413,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6618000,,,,,,,SKU_08399,,,,,,13,,حجم,"100 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26222,variation,SKU_08414,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4096000,,,,,,,SKU_08399,,,,,,14,,حجم,"50 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26223,variation,SKU_08415,,"تیزیانا ترنزی فوکونرو | Tiziana Terenzi Foconero",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1169000,,,,,,,SKU_08399,,,,,,15,,حجم,"10 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26236,variable,SKU_08416,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,"<ul>\n 	<li>رایحه: گرم <span class=""jet-listing-dynamic-terms__prefix"">, شیرین</span></li>\n 	<li><span class=""jet-listing-dynamic-terms__prefix"">فصل:پاییز , زمستان</span></li>\n 	<li>ماندگاری: 7 ساعت</li>\n 	<li>پخش بو (خط بو):قوی</li>\n 	<li>برند:تیزیانا ترنزی - Tiziana Terenzi</li>\n</ul>\n<div id=""gtx-trans"" style=""position: absolute; left: 807px; top: 38.6px;"">\n<div class=""gtx-trans-icon""></div>\n</div>","<p>چارت آکوردها </p>				\n				amber - کهربایی\n				powdery - پودری\n				woody - چوبی\n				musky - مشک\n				sweet - شیرین\n				animalic - حیوانی\n				aromatic - طبیعی\n				green - سبز\n				warm spicy - ادویه تند\n				fruity - میوه ای\n				tropical - تروپیکال\n				fresh - تازه\n				vanilla - وانیلی\n				white floral - گل سفید\n				tuberose - توب رز\n				Soft Spice - ادویه ملایم\n				patchouli - پچولی\n				tobacco - تنباکو\n				earthy - خاکی\n				balsamic -بالزامیک\n				smoky - دودی\n				plastic - پلاستیک\n				ozonic - اوزونیک\n				aquatic- اقیانوسی\n				rubber - لاستیک\n				caramel - کاراملی\n				leather - چرم\n				mossy - چوب خزه ای\n				rose - رز\n				whiskey - ویسکی\n				floral - گلی\n				oud - عودی\n				cannabis - شاهدانه\n				fresh spicy - ادویه تازه\n				citrus - مرکباتی\n				herbal - گیاهی\n				aldehydic - آلدئیدی\n				marine - دریایی\n				iris - زنبق\n				violet - گل بنفشه\n				rum - گرمای الکلی شیرین\n				nutty - آجیلی\n				almond - بادام\n				hony - عسلی\n				lavender - اسطوخودوس\n				salty - شور\n				yellow floral - گل های زرد\n					<h2>مشخصات عطر </h2>				\n							<ul>\n							<li>\n										ماندگاری : 7 ساعت \n									</li>\n						</ul>\n							<ul>\n							<li>\n							<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""512"" height=""512"" x=""0"" y=""0"" viewBox=""0 0 60 60"" style=""enable-background:new 0 0 512 512"" xml:space=""preserve""><g><path d=""M40.33 42.37c-.34 0-.66-.17-.85-.47-.29-.47-.14-1.09.33-1.38 1.53-.94 2.39-2.12 2.63-3.59.59-3.64-2.83-7.81-2.87-7.85a1.001 1.001 0 1 1 1.54-1.28c.17.2 4.05 4.9 3.31 9.45-.33 2.05-1.53 3.73-3.55 4.98-.18.09-.36.14-.54.14zM37.95 38.53c-.26 0-.53-.1-.73-.31-4.57-4.82-9.42-1.67-9.62-1.54-.46.3-1.08.18-1.39-.27a.986.986 0 0 1 .27-1.38c.06-.04 6.43-4.25 12.19 1.82.38.4.36 1.03-.04 1.41a.96.96 0 0 1-.68.27z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path><path d=""M33.76 47.64a1 1 0 0 1-1-.99c-.02-1.99-.46-3.39-1.31-4.18-.66-.61-1.59-.87-2.83-.8-6.33.38-8.96-2.25-9.97-3.84-1.27-2.03-1.39-4.61-.29-6.59C24.91 19.48 31.53 5.71 31.6 5.57c.24-.5.84-.71 1.33-.47.5.24.71.84.47 1.33-.07.14-6.71 13.97-13.29 25.78-.61 1.1-.78 2.94.23 4.55 1.33 2.11 4.22 3.14 8.15 2.91 1.8-.11 3.25.34 4.31 1.33 1.26 1.17 1.91 3.06 1.94 5.62a.997.997 0 0 1-.99 1.01c.02.01.01.01.01.01zM19.98 52.52c-.26 0-.52-.1-.71-.3a.987.987 0 0 1 .01-1.41l4.97-4.93a.987.987 0 0 1 1.41.01c.39.39.39 1.03-.01 1.41l-4.97 4.93c-.19.19-.45.29-.7.29zM16.5 48.49c-.36 0-.7-.19-.88-.52-.26-.49-.08-1.09.4-1.36l6.07-3.28c.49-.26 1.09-.08 1.36.4.26.49.08 1.09-.4 1.36l-6.07 3.28c-.15.08-.32.12-.48.12zM26.88 55c-.06 0-.12 0-.17-.02a1 1 0 0 1-.81-1.16l1.14-6.51a1 1 0 1 1 1.97.35l-1.14 6.51c-.09.49-.51.83-.99.83z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path></g></svg>						\n										پخش بو  : قوی\n									</li>\n						</ul>\n					<h2>تایم روز </h2>				\n				 روز \n				شب\n					<h2>فصل ها </h2>				\n				بهار 			\n				تابستان			\n				پاییز			\n				زمستان 			\n					<p>پروفایل عطری</p>				\n		<table style=""height: 1043px"" width=""212""><tbody><tr><td>نام عطر:</td><td> تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA </td></tr><tr><td><p>برند:</p></td><td><p>تیزیانا ترنزی - Tiziana Terenzi</p></td></tr><tr><td><p style=""text-align: right"">جنسیت:</p></td><td> مردانه , زنانه</td></tr><tr><td>رایحه:</td><td>گرم , شیرین</td></tr><tr><td>گروه بویایی:</td><td>ورینتال – چوبی (Oriental Woody)</td></tr><tr><td>موقعیت:</td><td><p>رسمی و کاری</p><p>روزمره و کژوال </p><p>شبانه و مهمانی</p><p>تاثیرگذار</p></td></tr><tr><td>فصل:</td><td>بهار , تابستان</td></tr><tr><td>نت های اولیه:</td><td><p>برگ بیگموت (Bergamot) </p><p>اورکید (Orchid) </p><p>یاس (Jasmine) </p><p>برگ درخت انجیر (Fig Leaf)</p><p>نت‌های پودری (Powdery Notes)</p></td></tr><tr><td>نت های میانی:</td><td><p>آمبرگریس (Ambergris) </p><p>فلفل صورتی (Pink Pepper)</p><p>وانیل (Vanilla) </p><p>هل (Cardamom) </p><p>چوب گایاک (Guaiac Wood)</p><p>میرّ (Myrrh) </p><p>چرم (Leather)</p></td></tr><tr><td>نت های پایه:</td><td><p>آمبر (Amber) </p><p>مشک سفید (White Musk) </p><p>امبروکسان (Ambroxan) </p><p>چوب سدر (Cedarwood) </p><p>مشک بلوط (Oakmoss)</p><p>تونکا بین (Tonka Bean)</p><p>وتیور (Vetiver) </p><p>چوب گایاک (Guaiac Wood)</p></td></tr><tr><td><p style=""text-align: right"">کشور مبدا:</p></td><td>ایتالیا</td></tr><tr><td>سال عرضه:</td><td>2014</td></tr></tbody></table>		\n					<p>درباره محصول\n</p>				\n		<p>عطر کازانوا از برند تیزیانا ترنزی، عطری شرقی-چوبی برای زنان و مردان است. کازانوا در سال ۲۰۱۴ به بازار عرضه شد. طراح این عطر پائولو ترنزی است. نت‌های اولیه آن شامل رایحه‌های پودری، برگ انجیر، ارکیده، ترنج و یاس است؛ نت‌های میانی آن شامل عنبر سائل، مر، چرم، هل، چوب گایاک، فلفل صورتی و وانیل است؛ نت‌های پایه آن شامل مشک سفید، آمبروکسان، سدر، کهربا، خس خس، دانه تونکا و خزه بلوط است.</p><p>این عطر مردانه و زنانه یا یونیسکس در حجم‌های ۱۰، ۳۰، ۵۰ و ۱۰۰ میلی‌لیتر و در غلظت‌های ادوکلن، ادوتویلت، ادوپرفیوم و اکستریت پرفیوم قابل سفارش بوده و مطابق انتخاب شما ساخته و ارسال می‌شود.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"فصل > پاییز, کلاسیک و مدرن > ترندها, جنسیت, موقعیت ها > رسمی و کاری, موقعیت ها > روزمره و کژوال, فصل > زمستان, جنسیت > زنانه, موقعیت ها > شبانه و مهمانی, موقعیت ها > عطرهای تاثیرگذار, فصل, کلاسیک و مدرن > کلاسیک, کلاسیک و مدرن, کلاسیک و مدرن > مدرن, جنسیت > مردانه, موقعیت ها, کلاسیک و مدرن > نوستالژی",,,"https://atrishaa.com/wp-content/uploads/2026/02/BLACK1-Tiziana-Terenzi-CASANOVA.webp, https://atrishaa.com/wp-content/uploads/2026/02/BLACK2-Tiziana-Terenzi-CASANOVA.webp, https://atrishaa.com/wp-content/uploads/2026/02/all-product-purble-final.png",,,,,,,,,0,"Tiziana Terenzi",حجم,"10 میل, 100 میل, 30 میل, 50 میل",1,1,"10 میل","غلظت عطر","ادکلن, ادو تویلت, اکسترا پرفیوم, پرفیوم",1,1,ادکلن,فصل,"پاییز, زمستان",1,1,جنسیت,"زنانه, مردانه",1,1,رایحه,"آروماتیک (Aromatic / Fougère), چرمی (Leather), چوبی (Woody), سبز (Green), شرقی (Oriental / Amber), گلی (Floral), گورماند (Gourmand), مرکباتی (Citrus / Fresh), میوه‌ای (Fruity)",1,1,طبع,"شیرین, گرم",1,1
26237,variation,SKU_08417,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1981000,,,,,,,SKU_08416,,,,,,1,,حجم,"50 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
26238,variation,SKU_08418,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800000,,,,,,,SKU_08416,,,,,,2,,حجم,"100 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
26239,variation,SKU_08419,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1415000,,,,,,,SKU_08416,,,,,,3,,حجم,"30 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
26240,variation,SKU_08420,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,842000,,,,,,,SKU_08416,,,,,,4,,حجم,"10 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
26241,variation,SKU_08421,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4034000,,,,,,,SKU_08416,,,,,,5,,حجم,"100 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26242,variation,SKU_08422,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3035000,,,,,,,SKU_08416,,,,,,6,,حجم,"50 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26243,variation,SKU_08423,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1809000,,,,,,,SKU_08416,,,,,,7,,حجم,"30 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26244,variation,SKU_08424,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,983000,,,,,,,SKU_08416,,,,,,8,,حجم,"10 میل",,1,,"غلظت عطر","ادو تویلت",,1,,,,,,,,,,,,,,,,,
26245,variation,SKU_08425,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5772000,,,,,,,SKU_08416,,,,,,9,,حجم,"100 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26246,variation,SKU_08426,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3490000,,,,,,,SKU_08416,,,,,,10,,حجم,"50 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26247,variation,SKU_08427,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2051000,,,,,,,SKU_08416,,,,,,11,,حجم,"30 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26248,variation,SKU_08428,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1089000,,,,,,,SKU_08416,,,,,,12,,حجم,"10 میل",,1,,"غلظت عطر",پرفیوم,,1,,,,,,,,,,,,,,,,,
26249,variation,SKU_08429,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2633000,,,,,,,SKU_08416,,,,,,13,,حجم,"30 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26250,variation,SKU_08430,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6618000,,,,,,,SKU_08416,,,,,,13,,حجم,"100 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26251,variation,SKU_08431,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4096000,,,,,,,SKU_08416,,,,,,14,,حجم,"50 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26252,variation,SKU_08432,,"تیزیانا ترنزی کازانوا | Tiziana Terenzi CASANOVA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1169000,,,,,,,SKU_08416,,,,,,15,,حجم,"10 میل",,1,,"غلظت عطر","اکسترا پرفیوم",,1,,,,,,,,,,,,,,,,,
26257,variable,SKU_08433,,"تیزیانا ترنزی اندرومدا | Tiziana Terenzi ANDROMEDA",1,0,visible,"<ul>\n 	<li>رایحه: گرم <span class=""jet-listing-dynamic-terms__prefix"">, شیرین </span></li>\n 	<li><span class=""jet-listing-dynamic-terms__prefix"">فصل:بهار , تابستان , پاییز</span></li>\n 	<li>ماندگاری: 8 ساعت</li>\n 	<li>پخش بو (خط بو):قوی</li>\n 	<li>برند:تیزیانا ترنزی - Tiziana Terenzi</li>\n</ul>","<p>چارت آکوردها </p>				\n				woody - چوبی\n				sweet - شیرین\n				vanilla - وانیلی\n				white floral - گل سفید\n				amber - کهربایی\n				fruity - میوه ای\n				floral - گلی\n				powdery - پودری\n				yellow floral - گل های زرد\n				green - سبز\n				aromatic - طبیعی\n				tropical - تروپیکال\n				fresh - تازه\n				musky - مشک\n				warm spicy - ادویه تند\n				tuberose - توب رز\n				animalic - حیوانی\n				Soft Spice - ادویه ملایم\n				patchouli - پچولی\n				tobacco - تنباکو\n				earthy - خاکی\n				balsamic -بالزامیک\n				smoky - دودی\n				plastic - پلاستیک\n				ozonic - اوزونیک\n				aquatic- اقیانوسی\n				rubber - لاستیک\n				caramel - کاراملی\n				leather - چرم\n				mossy - چوب خزه ای\n				rose - رز\n				whiskey - ویسکی\n				oud - عودی\n				cannabis - شاهدانه\n				fresh spicy - ادویه تازه\n				citrus - مرکباتی\n				herbal - گیاهی\n				aldehydic - آلدئیدی\n				marine - دریایی\n				iris - زنبق\n				violet - گل بنفشه\n				rum - گرمای الکلی شیرین\n				nutty - آجیلی\n				almond - بادام\n				hony - عسلی\n				lavender - اسطوخودوس\n				salty - شور\n					<h2>مشخصات عطر </h2>				\n							<ul>\n							<li>\n										ماندگاری : 8 ساعت \n									</li>\n						</ul>\n							<ul>\n							<li>\n							<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" width=""512"" height=""512"" x=""0"" y=""0"" viewBox=""0 0 60 60"" style=""enable-background:new 0 0 512 512"" xml:space=""preserve""><g><path d=""M40.33 42.37c-.34 0-.66-.17-.85-.47-.29-.47-.14-1.09.33-1.38 1.53-.94 2.39-2.12 2.63-3.59.59-3.64-2.83-7.81-2.87-7.85a1.001 1.001 0 1 1 1.54-1.28c.17.2 4.05 4.9 3.31 9.45-.33 2.05-1.53 3.73-3.55 4.98-.18.09-.36.14-.54.14zM37.95 38.53c-.26 0-.53-.1-.73-.31-4.57-4.82-9.42-1.67-9.62-1.54-.46.3-1.08.18-1.39-.27a.986.986 0 0 1 .27-1.38c.06-.04 6.43-4.25 12.19 1.82.38.4.36 1.03-.04 1.41a.96.96 0 0 1-.68.27z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path><path d=""M33.76 47.64a1 1 0 0 1-1-.99c-.02-1.99-.46-3.39-1.31-4.18-.66-.61-1.59-.87-2.83-.8-6.33.38-8.96-2.25-9.97-3.84-1.27-2.03-1.39-4.61-.29-6.59C24.91 19.48 31.53 5.71 31.6 5.57c.24-.5.84-.71 1.33-.47.5.24.71.84.47 1.33-.07.14-6.71 13.97-13.29 25.78-.61 1.1-.78 2.94.23 4.55 1.33 2.11 4.22 3.14 8.15 2.91 1.8-.11 3.25.34 4.31 1.33 1.26 1.17 1.91 3.06 1.94 5.62a.997.997 0 0 1-.99 1.01c.02.01.01.01.01.01zM19.98 52.52c-.26 0-.52-.1-.71-.3a.987.987 0 0 1 .01-1.41l4.97-4.93a.987.987 0 0 1 1.41.01c.39.39.39 1.03-.01 1.41l-4.97 4.93c-.19.19-.45.29-.7.29zM16.5 48.49c-.36 0-.7-.19-.88-.52-.26-.49-.08-1.09.4-1.36l6.07-3.28c.49-.26 1.09-.08 1.36.4.26.49.08 1.09-.4 1.36l-6.07 3.28c-.15.08-.32.12-.48.12zM26.88 55c-.06 0-.12 0-.17-.02a1 1 0 0 1-.81-1.16l1.14-6.51a1 1 0 1 1 1.97.35l-1.14 6.51c-.09.49-.51.83-.99.83z"" fill=""#8e1eff"" opacity=""1"" data-original=""#000000""></path></g></svg>						\n										پخش بو  : قوی\n									</li>\n						</ul>\n					<h2>تایم روز </h2>				\n				 روز \n				شب\n					<h2>فصل ها </h2>				\n				بهار 			\n				تابستان			\n				پاییز			\n				زمستان 			\n					<p>پروفایل عطری</p>				\n		<table style=""height: 1043px"" width=""212""><tbody><tr><td>نام عطر:</td><td> تیزیانا ترنزی اندرومدا | Tiziana Terenzi ANDROMEDA </td></tr><tr><td><p>برند:</p></td><td><p>تیزیانا ترنزی - Tiziana Terenzi</p></td></tr><tr><td><p style=""text-align: right"">جنسیت:</p></td><td> مردانه , زنانه</td></tr><tr><td>رایحه:</td><td>گرم , شیرین</td></tr><tr><td>گروه بویایی:</td><td>اورینتال – گلی (Oriental Floral)</td></tr><tr><td>موقعیت:</td><td><p>رسمی و کاری</p><p>روزمره و کژوال </p><p>شبانه و مهمانی</p><p>تاثیرگذار</p></td></tr><tr><td>فصل:</td><td>بهار , تابستان , پاییز</td></tr><tr><td>نت های اولیه:</td><td><p>یلانگ‌یلانگ (Ylang‑ylang) </p><p>یاس آب (Water Jasmine</p><p>برگاموت (Bergamot) </p><p>چمن (Grass)</p></td></tr><tr><td>نت های میانی:</td><td><p>هلو (Peach)</p><p>شکوفه گلابی (Pear Blossom) </p><p>سوسن (Lily) </p><p>هلیوتروپ سفید (White Heliotrope) </p><p>برگ بنفشه (Violet Leaf</p><p>رز داماسک (Damask Rose)</p></td></tr><tr><td>نت های پایه:</td><td><p>چوب کشمر (Cashmere Wood) (Woody / چوبی)</p><p>ابنوس (Ebony) </p><p>عنبر (Amber) </p><p>تونکا بین (Tonka Bean)</p><p>وانیل (Vanilla) </p><p>نارگیل (Coconut) </p><p>شکر (Sugar)</p></td></tr><tr><td><p style=""text-align: right"">کشور مبدا:</p></td><td>ایتالیا</td></tr><tr><td>سال عرضه:</td><td>2015</td></tr></tbody></table>		\n					<p>درباره محصول\n</p>				\n		<p>عطر Andromeda از برند Tiziana Terenzi، عطری با رایحه شرقی گلی برای خانم‌ها و آقایان است. Andromeda در سال ۲۰۱۵ به بازار عرضه شد. طراح این عطر Paolo Terenzi است. نت‌های اولیه آن شامل یلانگ یلانگ، یاس آبی، ترنج و چمن؛ نت‌های میانی آن شامل هلو، شکوفه گلابی، سوسن، گل آفتابگردان سفید، برگ بنفشه و گل رز؛ نت‌های پایه آن شامل چوب کشمیر، کهربا، آبنوس، دانه تونکا، وانیل، نارگیل و شکر است.</p><p>این عطر مردانه و زنانه یا یونیسکس در حجم‌های ۱۰، ۳۰، ۵۰ و ۱۰۰ میلی‌لیتر و در غلظت‌های ادوکلن، ادوتویلت، ادوپرفیوم و اکستریت پرفیوم قابل سفارش بوده و مطابق انتخاب شما ساخته و ارسال می‌شود.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"فصل > بهار, فصل > پاییز, فصل > تابستان, کلاسیک و مدرن > ترندها, جنسیت, موقعیت ها > رسمی و کاری, موقعیت ها > روزمره و کژوال, جنسیت > زنانه, موقعیت ها > شبانه و مهمانی, موقعیت ها > عطرهای تاثیرگذار, فصل, کلاسیک و مدرن, کلاسیک و مدرن > مدرن, جنسیت > مردانه, موقعیت ها",,,"https://atrishaa.com/wp-content/uploads/2026/02/BLACK1-Tiziana-Terenzi-ANDROMEDA.webp, https://atrishaa.com/wp-content/uploads/2026/02/BLACK2-Tiziana-Terenzi-ANDROMEDA.webp, https://atrishaa.com/wp-content/uploads/2026/02/all-product-purble-final.png",,,,,,,,,0,"Tiziana Terenzi",حجم,"10 میل, 100 میل, 30 میل, 50 میل",1,1,"10 میل","غلظت عطر","ادکلن, ادو تویلت, اکسترا پرفیوم, پرفیوم",1,1,ادکلن,فصل,"بهار, پاییز, تابستان",1,1,جنسیت,"زنانه, مردانه",1,1,رایحه,"آبی و اوزونی (Aquatic / Ozonic), آروماتیک (Aromatic / Fougère), چوبی (Woody), سبز (Green), شرقی (Oriental / Amber), گلی (Floral), گورماند (Gourmand), مرکباتی (Citrus / Fresh), میوه‌ای (Fruity)",1,1,طبع,"شیرین, گرم",1,1
26258,variation,SKU_08434,,"تیزیانا ترنزی اندرومدا | Tiziana Terenzi ANDROMEDA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1981000,,,,,,,SKU_08433,,,,,,1,,حجم,"50 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
26259,variation,SKU_08435,,"تیزیانا ترنزی اندرومدا | Tiziana Terenzi ANDROMEDA",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800000,,,,,,,SKU_08433,,,,,,2,,حجم,"100 میل",,1,,"غلظت عطر",ادکلن,,1,,,,,,,,,,,,,,,,,
